iter	Logloss
209	0.001576419943
210	0.001576419943
211	0.001576419943
212	0.001576419943
213	0.001576419943
214	0.001576419943
215	0.001576419943
216	0.001576419943
217	0.001576419943
218	0.001576419943
219	0.001576419943
220	0.001576419943
221	0.001576419943
222	0.001576419943
223	0.001576419943
224	0.001576419943
225	0.001576419943
226	0.001576419943
227	0.001576419943
228	0.001576419943
229	0.001576419943
230	0.001576419943
231	0.001576419943
232	0.001576419943
233	0.001576419943
234	0.001576419943
235	0.001576419943
236	0.001576419943
237	0.001576419943
238	0.001576419943
239	0.001576419943
240	0.001576419943
241	0.001576419943
242	0.001576419943
243	0.001576419943
244	0.001576419943
245	0.001576419943
246	0.001576419943
247	0.001576419943
248	0.001576419943
249	0.001576419943
250	0.001576419943
251	0.001576419943
252	0.001576419943
253	0.001576419943
254	0.001576419943
255	0.001576419943
256	0.001576419943
257	0.001576419943
258	0.001576419943
259	0.001576419943
260	0.001576419943
261	0.001576419943
262	0.001576419943
263	0.001576419943
264	0.001576419943
265	0.001576419943
266	0.001576419943
267	0.001576419943
268	0.001576419943
269	0.001576419943
270	0.001576419943
271	0.001576419943
272	0.001576419943
273	0.001576419943
274	0.001576419943
275	0.001576419943
276	0.001576419943
277	0.001576419943
278	0.001576419943
279	0.001576419943
280	0.001576419943
281	0.001576419943
282	0.001576419943
283	0.001576419943
284	0.001576419943
285	0.001576419943
286	0.001576419943
287	0.001576419943
288	0.001576419943
289	0.001576419943
290	0.001576419943
291	0.001576419943
292	0.001576419943
293	0.001576419943
294	0.001576419943
295	0.001576419943
296	0.001576419943
297	0.001576419943
298	0.001576419943
299	0.001576419943
300	0.001576419943
301	0.001576419943
302	0.001576419943
303	0.001576419943
304	0.001576419943
305	0.001576419943
306	0.001576419943
307	0.001576419943
308	0.001576419943
309	0.001576419943
310	0.001576419943
311	0.001576419943
312	0.001576419943
313	0.001576419943
314	0.001576419943
315	0.001576419943
316	0.001576419943
317	0.001576419943
318	0.001576419943
319	0.001576419943
320	0.001576419943
321	0.001576419943
322	0.001576419943
323	0.001576419943
324	0.001576419943
325	0.001576419943
326	0.001576419943
327	0.001576419943
328	0.001576419943
329	0.001576419943
330	0.001576419943
331	0.001576419943
332	0.001576419943
333	0.001576419943
334	0.001576419943
335	0.001576419943
336	0.001576419943
337	0.001576419943
338	0.001576419943
339	0.001576419943
340	0.001576419943
341	0.001576419943
342	0.001576419943
343	0.001576419943
344	0.001576419943
345	0.001576419943
346	0.001576419943
347	0.001576419943
348	0.001576419943
349	0.001576419943
350	0.001576419943
351	0.001576419943
352	0.001576419943
353	0.001576419943
354	0.001576419943
355	0.001576419943
356	0.001576419943
357	0.001576419943
358	0.001576419943
359	0.001576419943
360	0.001576419943
361	0.001576419943
362	0.001576419943
363	0.001576419943
364	0.001576419943
365	0.001576419943
366	0.001576419943
367	0.001576419943
368	0.001576419943
369	0.001576419943
370	0.001576419943
371	0.001576419943
372	0.001576419943
373	0.001576419943
374	0.001576419943
375	0.001576419943
376	0.001576419943
377	0.001576419943
378	0.001576419943
379	0.001576419943
380	0.001576419943
381	0.001576419943
382	0.001576419943
383	0.001576419943
384	0.001576419943
385	0.001576419943
386	0.001576419943
387	0.001576419943
388	0.001576419943
389	0.001576419943
390	0.001576419943
391	0.001576419943
392	0.001576419943
393	0.001576419943
394	0.001576419943
395	0.001576419943
396	0.001576419943
397	0.001576419943
398	0.001576419943
399	0.001576419943
400	0.001576419943
401	0.001576419943
402	0.001576419943
403	0.001576419943
404	0.001576419943
405	0.001576419943
406	0.001576419943
407	0.001576419943
408	0.001576419943
409	0.001576419943
410	0.001576419943
411	0.001576419943
412	0.001576419943
413	0.001576419943
414	0.001576419943
415	0.001576419943
416	0.001576419943
417	0.001576419943
418	0.001576419943
419	0.001576419943
420	0.001576419943
421	0.001576419943
422	0.001576419943
423	0.001576419943
424	0.001576419943
425	0.001576419943
426	0.001576419943
427	0.001576419943
428	0.001576419943
429	0.001576419943
430	0.001576419943
431	0.001576419943
432	0.001576419943
433	0.001576419943
434	0.001576419943
435	0.001576419943
436	0.001576419943
437	0.001576419943
438	0.001576419943
439	0.001576419943
440	0.001576419943
441	0.001576419943
442	0.001576419943
443	0.001576419943
444	0.001576419943
445	0.001576419943
446	0.001576419943
447	0.001576419943
448	0.001576419943
449	0.001576419943
450	0.001576419943
451	0.001576419943
452	0.001576419943
453	0.001576419943
454	0.001576419943
455	0.001576419943
456	0.001576419943
457	0.001576419943
458	0.001576419943
459	0.001576419943
460	0.001576419943
461	0.001576419943
462	0.001576419943
463	0.001576419943
464	0.001576419943
465	0.001576419943
466	0.001576419943
467	0.001576419943
468	0.001576419943
469	0.001576419943
470	0.001576419943
471	0.001576419943
472	0.001576419943
473	0.001576419943
474	0.001576419943
475	0.001576419943
476	0.001576419943
477	0.001576419943
478	0.001576419943
479	0.001576419943
480	0.001576419943
481	0.001576419943
482	0.001576419943
483	0.001576419943
484	0.001576419943
485	0.001576419943
486	0.001576419943
487	0.001576419943
488	0.001576419943
489	0.001576419943
490	0.001576419943
491	0.001576419943
492	0.001576419943
493	0.001576419943
494	0.001576419943
495	0.001576419943
496	0.001576419943
497	0.001576419943
498	0.001576419943
499	0.001576419943
500	0.001576419943
501	0.001576419943
502	0.001576419943
503	0.001576419943
504	0.001576419943
505	0.001576419943
506	0.001576419943
507	0.001576419943
508	0.001576419943
509	0.001576419943
510	0.001576419943
511	0.001576419943
512	0.001576419943
513	0.001576419943
514	0.001576419943
515	0.001576419943
516	0.001576419943
517	0.001576419943
518	0.001576419943
519	0.001576419943
520	0.001576419943
521	0.001576419943
522	0.001576419943
523	0.001576419943
524	0.001576419943
525	0.001576419943
526	0.001576419943
527	0.001576419943
528	0.001576419943
529	0.001576419943
530	0.001576419943
531	0.001576419943
532	0.001576419943
533	0.001576419943
534	0.001576419943
535	0.001576419943
536	0.001576419943
537	0.001576419943
538	0.001576419943
539	0.001576419943
540	0.001576419943
541	0.001576419943
542	0.001576419943
543	0.001576419943
544	0.001576419943
545	0.001576419943
546	0.001576419943
547	0.001576419943
548	0.001576419943
549	0.001576419943
550	0.001576419943
551	0.001576419943
552	0.001576419943
553	0.001576419943
554	0.001576419943
555	0.001576419943
556	0.001576419943
557	0.001576419943
558	0.001576419943
559	0.001576419943
560	0.001576419943
561	0.001576419943
562	0.001576419943
563	0.001576419943
564	0.001576419943
565	0.001576419943
566	0.001576419943
567	0.001576419943
568	0.001576419943
569	0.001576419943
570	0.001576419943
571	0.001576419943
572	0.001576419943
573	0.001576419943
574	0.001576419943
575	0.001576419943
576	0.001576419943
577	0.001576419943
578	0.001576419943
579	0.001576419943
580	0.001576419943
581	0.001576419943
582	0.001576419943
583	0.001576419943
584	0.001576419943
585	0.001576419943
586	0.001576419943
587	0.001576419943
588	0.001576419943
589	0.001576419943
590	0.001576419943
591	0.001576419943
592	0.001576419943
593	0.001576419943
594	0.001576419943
595	0.001576419943
596	0.001576419943
597	0.001576419943
598	0.001576419943
599	0.001576419943
600	0.001576419943
601	0.001576419943
602	0.001576419943
603	0.001576419943
604	0.001576419943
605	0.001576419943
606	0.001576419943
607	0.001576419943
608	0.001576419943
609	0.001576419943
610	0.001576419943
611	0.001576419943
612	0.001576419943
613	0.001576419943
614	0.001576419943
615	0.001576419943
616	0.001576419943
617	0.001576419943
618	0.001576419943
619	0.001576419943
620	0.001576419943
621	0.001576419943
622	0.001576419943
623	0.001576419943
624	0.001576419943
625	0.001576419943
626	0.001576419943
627	0.001576419943
628	0.001576419943
629	0.001576419943
630	0.001576419943
631	0.001576419943
632	0.001576419943
633	0.001576419943
634	0.001576419943
635	0.001576419943
636	0.001576419943
637	0.001576419943
638	0.001576419943
639	0.001576419943
640	0.001576419943
641	0.001576419943
642	0.001576419943
643	0.001576419943
644	0.001576419943
645	0.001576419943
646	0.001576419943
647	0.001576419943
648	0.001576419943
649	0.001576419943
650	0.001576419943
651	0.001576419943
652	0.001576419943
653	0.001576419943
654	0.001576419943
655	0.001576419943
656	0.001576419943
657	0.001576419943
658	0.001576419943
659	0.001576419943
660	0.001576419943
661	0.001576419943
662	0.001576419943
663	0.001576419943
664	0.001576419943
665	0.001576419943
666	0.001576419943
667	0.001576419943
668	0.001576419943
669	0.001576419943
670	0.001576419943
671	0.001576419943
672	0.001576419943
673	0.001576419943
674	0.001576419943
675	0.001576419943
676	0.001576419943
677	0.001576419943
678	0.001576419943
679	0.001576419943
680	0.001576419943
681	0.001576419943
682	0.001576419943
683	0.001576419943
684	0.001576419943
685	0.001576419943
686	0.001576419943
687	0.001576419943
688	0.001576419943
689	0.001576419943
690	0.001576419943
691	0.001576419943
692	0.001576419943
693	0.001576419943
694	0.001576419943
695	0.001576419943
696	0.001576419943
697	0.001576419943
698	0.001576419943
699	0.001576419943
700	0.001576419943
701	0.001576419943
702	0.001576419943
703	0.001576419943
704	0.001576419943
705	0.001576419943
706	0.001576419943
707	0.001576419943
708	0.001576419943
709	0.001576419943
710	0.001576419943
711	0.001576419943
712	0.001576419943
713	0.001576419943
714	0.001576419943
715	0.001576419943
716	0.001576419943
717	0.001576419943
718	0.001576419943
719	0.001576419943
720	0.001576419943
721	0.001576419943
722	0.001576419943
723	0.001576419943
724	0.001576419943
725	0.001576419943
726	0.001576419943
727	0.001576419943
728	0.001576419943
729	0.001576419943
730	0.001576419943
731	0.001576419943
732	0.001576419943
733	0.001576419943
734	0.001576419943
735	0.001576419943
736	0.001576419943
737	0.001576419943
738	0.001576419943
739	0.001576419943
740	0.001576419943
741	0.001576419943
742	0.001576419943
743	0.001576419943
744	0.001576419943
745	0.001576419943
746	0.001576419943
747	0.001576419943
748	0.001576419943
749	0.001576419943
750	0.001576419943
751	0.001576419943
752	0.001576419943
753	0.001576419943
754	0.001576419943
755	0.001576419943
756	0.001576419943
757	0.001576419943
758	0.001576419943
759	0.001576419943
760	0.001576419943
761	0.001576419943
762	0.001576419943
763	0.001576419943
764	0.001576419943
765	0.001576419943
766	0.001576419943
767	0.001576419943
768	0.001576419943
769	0.001576419943
770	0.001576419943
771	0.001576419943
772	0.001576419943
773	0.001576419943
774	0.001576419943
775	0.001576419943
776	0.001576419943
777	0.001576419943
778	0.001576419943
779	0.001576419943
780	0.001576419943
781	0.001576419943
782	0.001576419943
783	0.001576419943
784	0.001576419943
785	0.001576419943
786	0.001576419943
787	0.001576419943
788	0.001576419943
789	0.001576419943
790	0.001576419943
791	0.001576419943
792	0.001576419943
793	0.001576419943
794	0.001576419943
795	0.001576419943
796	0.001576419943
797	0.001576419943
798	0.001576419943
799	0.001576419943
800	0.001576419943
801	0.001576419943
802	0.001576419943
803	0.001576419943
804	0.001576419943
805	0.001576419943
806	0.001576419943
807	0.001576419943
808	0.001576419943
809	0.001576419943
810	0.001576419943
811	0.001576419943
812	0.001576419943
813	0.001576419943
814	0.001576419943
815	0.001576419943
816	0.001576419943
817	0.001576419943
818	0.001576419943
819	0.001576419943
820	0.001576419943
821	0.001576419943
822	0.001576419943
823	0.001576419943
824	0.001576419943
825	0.001576419943
826	0.001576419943
827	0.001576419943
828	0.001576419943
829	0.001576419943
830	0.001576419943
831	0.001576419943
832	0.001576419943
833	0.001576419943
834	0.001576419943
835	0.001576419943
836	0.001576419943
837	0.001576419943
838	0.001576419943
839	0.001576419943
840	0.001576419943
841	0.001576419943
842	0.001576419943
843	0.001576419943
844	0.001576419943
845	0.001576419943
846	0.001576419943
847	0.001576419943
848	0.001576419943
849	0.001576419943
850	0.001576419943
851	0.001576419943
852	0.001576419943
853	0.001576419943
854	0.001576419943
855	0.001576419943
856	0.001576419943
857	0.001576419943
858	0.001576419943
859	0.001576419943
860	0.001576419943
861	0.001576419943
862	0.001576419943
863	0.001576419943
864	0.001576419943
865	0.001576419943
866	0.001576419943
867	0.001576419943
868	0.001576419943
869	0.001576419943
870	0.001576419943
871	0.001576419943
872	0.001576419943
873	0.001576419943
874	0.001576419943
875	0.001576419943
876	0.001576419943
877	0.001576419943
878	0.001576419943
879	0.001576419943
880	0.001576419943
881	0.001576419943
882	0.001576419943
883	0.001576419943
884	0.001576419943
885	0.001576419943
886	0.001576419943
887	0.001576419943
888	0.001576419943
889	0.001576419943
890	0.001576419943
891	0.001576419943
892	0.001576419943
893	0.001576419943
894	0.001576419943
895	0.001576419943
896	0.001576419943
897	0.001576419943
898	0.001576419943
899	0.001576419943
900	0.001576419943
901	0.001576419943
902	0.001576419943
903	0.001576419943
904	0.001576419943
905	0.001576419943
906	0.001576419943
907	0.001576419943
908	0.001576419943
909	0.001576419943
910	0.001576419943
911	0.001576419943
912	0.001576419943
913	0.001576419943
914	0.001576419943
915	0.001576419943
916	0.001576419943
917	0.001576419943
918	0.001576419943
919	0.001576419943
920	0.001576419943
921	0.001576419943
922	0.001576419943
923	0.001576419943
924	0.001576419943
925	0.001576419943
926	0.001576419943
927	0.001576419943
928	0.001576419943
929	0.001576419943
930	0.001576419943
931	0.001576419943
932	0.001576419943
933	0.001576419943
934	0.001576419943
935	0.001576419943
936	0.001576419943
937	0.001576419943
938	0.001576419943
939	0.001576419943
940	0.001576419943
941	0.001576419943
942	0.001576419943
943	0.001576419943
944	0.001576419943
945	0.001576419943
946	0.001576419943
947	0.001576419943
948	0.001576419943
949	0.001576419943
950	0.001576419943
951	0.001576419943
952	0.001576419943
953	0.001576419943
954	0.001576419943
955	0.001576419943
956	0.001576419943
957	0.001576419943
958	0.001576419943
959	0.001576419943
960	0.001576419943
961	0.001576419943
962	0.001576419943
963	0.001576419943
964	0.001576419943
965	0.001576419943
966	0.001576419943
967	0.001576419943
968	0.001576419943
969	0.001576419943
970	0.001576419943
971	0.001576419943
972	0.001576419943
973	0.001576419943
974	0.001576419943
975	0.001576419943
976	0.001576419943
977	0.001576419943
978	0.001576419943
979	0.001576419943
980	0.001576419943
981	0.001576419943
982	0.001576419943
983	0.001576419943
984	0.001576419943
985	0.001576419943
986	0.001576419943
987	0.001576419943
988	0.001576419943
989	0.001576419943
990	0.001576419943
991	0.001576419943
992	0.001576419943
993	0.001576419943
994	0.001576419943
995	0.001576419943
996	0.001576419943
997	0.001576419943
998	0.001576419943
999	0.001576419943
